iris_code,nom_iris,commune,dept,type_iris,centroid_lon,centroid_lat,sitescore,score_concurrence,score_revenu,score_densite,score_accessibilite,score_potentiel,score_foncier,nb_concurrents_500m,nb_concurrents_1km,nb_concurrents_2km,revenu_median,densite_pop,pop_totale,potentiel_ca,prix_m2_median,prix_m2_moyen,nb_transactions,ca_potentiel_an,ca_potentiel_m2,part_marche_pct,rf_score,score_final
920220104,Iris 0104,Chaville,92,H,2.198040313817411,48.81247781681873,31.3,10.0,48.0,5.0,80.0,23.0,50.0,14,26,42,37813,7192,3380,2570750.0,5611.0,6576.0,218,373346.0,311.0,5.0,60.8,46.0
751208010,Charonne 10,Paris 20e Arrondissement,75,H,2.4095133740802464,48.85505911731073,28.8,10.0,35.0,14.0,95.0,5.0,30.0,32,105,334,27846,18740,712,540750.0,8208.0,8752.0,1741,68289.0,57.0,5.0,83.6,56.2
783720102,Quartier Est,Marly-le-Roi,78,H,2.102710662272019,48.87468221180564,24.9,10.0,39.0,1.0,50.0,6.0,70.0,10,14,28,30662,1984,968,735000.0,3889.0,4553.0,201,92820.0,77.0,5.0,33.6,29.2
912000101,Le Parterre,Dourdan,91,H,2.0267736545683475,48.53280707184364,28.7,10.0,27.0,1.0,50.0,50.0,90.0,6,7,9,21593,863,7442,5661250.0,2935.0,3805.0,157,1006628.0,839.0,8.0,73.6,51.2
751135020,Gare 20,Paris 13e Arrondissement,75,H,2.3709006555165586,48.83153991066891,30.9,10.0,30.0,26.0,95.0,23.0,30.0,35,76,296,23830,36218,3476,2644250.0,8607.0,9126.0,1360,293859.0,245.0,5.0,86.4,58.6
751176513,Ternes 13,Paris 17e Arrondissement,75,H,2.2914606000437563,48.88359969724458,28.6,10.0,45.0,12.0,95.0,7.0,10.0,38,94,242,35441,17147,977,742000.0,10138.0,10616.0,2228,107760.0,90.0,5.0,83.5,56.0
773160101,Moret-sur-Loing,Moret-Loing-et-Orvanne,77,H,2.8126012487531344,48.36529366509168,23.5,10.0,27.0,0.0,40.0,12.0,90.0,6,7,12,21534,346,1742,1324750.0,2700.0,2799.0,181,235554.0,196.0,8.0,72.6,48.0
952180105,Bornes aux Dames-Les Fonds-Longues Raies,Éragny,95,H,2.1056026503503693,49.01491026313898,30.5,20.0,44.0,2.0,65.0,7.0,70.0,3,16,32,35023,2561,1021,775250.0,3400.0,3510.0,175,112588.0,94.0,5.0,32.1,31.3
920230502,Petit Clamart 2,Clamart,92,H,2.249965872181047,48.78621141872392,29.2,10.0,44.0,4.0,80.0,10.0,50.0,4,15,42,35027,6153,1569,1193500.0,6198.0,7238.0,620,173330.0,144.0,5.0,49.7,39.4
771220301,Galilée-A.P.F.,Combs-la-Ville,77,H,2.5626843032170714,48.657800101758006,26.0,20.0,37.0,0.0,50.0,1.0,70.0,2,8,9,29679,525,149,112000.0,3104.0,4589.0,254,22630.0,19.0,8.0,24.9,25.4
751072801,Gros Caillou 1,Paris 7e Arrondissement,75,H,2.308292914339741,48.855132820389294,28.8,10.0,42.0,16.0,95.0,9.0,10.0,16,57,249,33488,22642,1290,980000.0,14375.0,16305.0,915,123760.0,103.0,5.0,78.8,53.8
940370104,Plateau 1,Gentilly,94,H,2.344655241186038,48.81404958946544,26.5,10.0,44.0,3.0,65.0,6.0,50.0,17,56,237,35267,4278,838,637000.0,6250.0,9079.0,135,92511.0,77.0,5.0,63.7,45.1
940410103,Centre Ville Ouest,Ivry-sur-Seine,94,H,2.383003970204651,48.81047743864313,36.5,10.0,49.0,11.0,95.0,20.0,70.0,19,41,156,39337,15708,3063,2329250.0,4969.0,6204.0,484,338274.0,282.0,5.0,80.5,58.5
940410104,Fort,Ivry-sur-Seine,94,H,2.388340384353612,48.80351826756622,29.2,10.0,30.0,5.0,80.0,20.0,70.0,16,46,141,23531,7329,2946,2240000.0,4969.0,6204.0,484,248934.0,207.0,5.0,55.8,42.5
930550501,Quatre Chemins-Diderot,Pantin,93,H,2.3996434999823686,48.90851627277224,21.6,10.0,20.0,3.0,65.0,4.0,50.0,14,46,145,15911,4237,605,460250.0,5894.0,7044.0,575,51148.0,43.0,5.0,43.1,32.4
930550502,Quatre Chemins-Sainte-Marthe,Pantin,93,H,2.396159558457995,48.90391564503402,30.5,10.0,23.0,14.0,95.0,32.0,50.0,24,45,217,18225,19731,4774,3631250.0,5894.0,7044.0,575,403546.0,336.0,5.0,81.2,55.8
772850101,Courtilleraies Ouest,Le Mée-sur-Seine,77,H,2.618023775118272,48.53955411121894,25.1,10.0,30.0,1.0,50.0,5.0,90.0,7,8,22,23904,757,797,605500.0,2218.0,2419.0,170,107664.0,90.0,8.0,34.2,29.6
940810209,Dalou,Vitry-sur-Seine,94,H,2.373463611914787,48.78358272599988,33.0,10.0,39.0,8.0,95.0,9.0,70.0,7,23,64,30935,10542,1381,1050000.0,4261.0,5477.0,676,132600.0,110.0,5.0,41.0,37.0
920600108,Jean Jaurès,Le Plessis-Robinson,92,H,2.269782112340783,48.78580539042512,32.6,10.0,37.0,8.0,95.0,33.0,50.0,9,22,52,29354,11594,4939,3757250.0,5779.0,5785.0,391,474487.0,395.0,5.0,28.5,30.6
940800302,Est 2,Vincennes,94,H,2.442651408462373,48.850012224327685,25.3,10.0,37.0,4.0,80.0,3.0,30.0,18,60,146,29043,6127,508,385000.0,8522.0,9720.0,740,48620.0,41.0,5.0,60.5,42.9
940800303,Est 3,Vincennes,94,H,2.447775568608698,48.85030531479243,26.3,10.0,39.0,7.0,80.0,6.0,30.0,22,46,144,31213,9188,927,705250.0,8522.0,9720.0,740,89063.0,74.0,5.0,82.0,54.2
940800304,Est 4,Vincennes,94,H,2.45214202155638,48.84695465831964,24.2,10.0,29.0,6.0,80.0,7.0,30.0,16,42,137,23343,8851,1070,813750.0,8522.0,9720.0,740,90433.0,75.0,5.0,86.9,55.6
940800305,Est 5,Vincennes,94,H,2.454232941344942,48.84863553533877,24.7,10.0,34.0,4.0,80.0,3.0,30.0,17,31,117,27065,5945,505,383250.0,8522.0,9720.0,740,48399.0,40.0,5.0,79.9,52.3
940800306,Est 6,Vincennes,94,H,2.4486024214193214,48.848808510526645,23.9,10.0,28.0,6.0,80.0,5.0,30.0,19,39,134,21958,8489,738,560000.0,8522.0,9720.0,740,62234.0,52.0,5.0,83.2,53.6
751093603,Rochechouart 3,Paris 9e Arrondissement,75,H,2.341829492788311,48.87829232745121,33.8,10.0,47.0,40.0,95.0,13.0,10.0,54,161,655,37726,54643,1912,1454250.0,10629.0,11642.0,1045,211199.0,176.0,5.0,43.2,38.5
955550101,La Mairie,Saint-Gratien,95,H,2.2854440849487245,48.97308134064467,24.4,10.0,36.0,1.0,50.0,7.0,70.0,14,23,85,29029,1935,1023,777000.0,3795.0,4259.0,175,98124.0,82.0,5.0,43.6,34.0
781650104,Quartier Centre 2,Les Clayes-sous-Bois,78,H,1.9861242588417516,48.82327281868472,30.1,10.0,51.0,2.0,65.0,7.0,70.0,6,10,15,40386,2792,1074,815500.0,3448.0,3755.0,153,189494.0,158.0,8.0,39.9,35.0
951270106,Port Ham-Village,Cergy,95,H,2.0544165149553675,49.03446797238259,30.1,10.0,27.0,2.0,65.0,74.0,70.0,6,21,49,21292,3010,11143,8477000.0,3048.0,3070.0,556,942061.0,785.0,5.0,65.1,47.6
952030109,La Grille Dorée,Eaubonne,95,H,2.278246214458377,48.99777628203544,22.1,10.0,25.0,1.0,50.0,6.0,70.0,8,18,42,19534,1460,851,647500.0,4128.0,4701.0,241,71958.0,60.0,5.0,47.9,35.0
954760104,Le Fond de Chars,Osny,95,H,2.0805382955249736,49.06388859773956,26.1,10.0,29.0,2.0,65.0,16.0,70.0,6,14,36,22962,2363,2464,1874250.0,3317.0,4197.0,166,208288.0,174.0,5.0,38.6,32.4
955000304,Saint-Martin,Pontoise,95,H,2.091449546709613,49.04152682519277,22.7,10.0,24.0,1.0,50.0,15.0,70.0,22,36,56,18904,1941,2325,1767500.0,3356.0,3790.0,380,196425.0,164.0,5.0,75.3,49.0
785750101,Rhodon Saint-Paul,Saint-Rémy-lès-Chevreuse,78,H,2.062906994809621,48.70121825414887,30.4,10.0,48.0,1.0,50.0,28.0,70.0,4,4,11,37937,1937,4249,3232250.0,4460.0,4866.0,73,1314362.0,1095.0,14.0,32.8,31.6
773790103,Centre-Sud Est,Provins,77,H,3.300334461916958,48.5599975116998,24.4,10.0,24.0,1.0,50.0,9.0,90.0,8,9,11,18696,1764,1402,1065750.0,2074.0,3136.0,174,189501.0,158.0,8.0,46.2,35.3
911910103,L'Yerres,Crosne,91,H,2.460967789214698,48.714892750126,23.5,10.0,42.0,0.0,40.0,2.0,70.0,7,12,40,33783,381,228,173250.0,3694.0,6821.0,154,21879.0,18.0,5.0,57.6,40.6
956800112,D.L.M. Ouest,Villiers-le-Bel,95,H,2.3918284686281126,49.00317912235524,26.1,10.0,46.0,1.0,50.0,2.0,70.0,9,10,28,36801,1663,257,194250.0,3224.0,4284.0,248,45137.0,38.0,8.0,38.2,32.2
920200104,Guy Môquet,Châtillon,92,H,2.290741328371261,48.80698097272859,32.3,10.0,61.0,4.0,80.0,6.0,50.0,22,38,116,48872,5428,966,735000.0,5714.0,6602.0,395,106743.0,89.0,5.0,66.3,49.3
911220104,Hacquinière Paris Chevreuse,Bures-sur-Yvette,91,H,2.149654904645801,48.6911423523992,24.6,10.0,35.0,1.0,50.0,9.0,70.0,5,8,25,27846,1345,1277,971250.0,4280.0,4570.0,75,196248.0,164.0,8.0,32.4,28.5
751135026,Gare 26,Paris 13e Arrondissement,75,H,2.367658109338723,48.82783433282398,30.6,10.0,45.0,13.0,95.0,4.0,30.0,37,94,242,35452,17727,673,511000.0,8607.0,9126.0,1360,74212.0,62.0,5.0,67.0,48.8
920400101,Les Varennes Foucher Lepelletier,Issy-les-Moulineaux,92,H,2.2810627348691166,48.83034311741463,26.8,10.0,43.0,5.0,80.0,5.0,30.0,17,56,228,33920,6478,738,560000.0,7579.0,7800.0,667,70720.0,59.0,5.0,84.3,55.6
916920105,Saintonge,Les Ulis,91,H,2.164969948418921,48.68072181909561,28.3,10.0,35.0,3.0,65.0,2.0,90.0,7,12,19,27649,3559,295,224000.0,2444.0,5810.0,192,28288.0,24.0,5.0,17.2,22.8
920360501,Village Chandon 1,Gennevilliers,92,H,2.3002513442173145,48.921386959594216,29.7,10.0,34.0,4.0,80.0,17.0,70.0,20,48,121,27308,6080,2602,1979250.0,4858.0,8727.0,253,249951.0,208.0,5.0,71.8,50.8
920730110,Cité Jardins 2,Suresnes,92,H,2.203762763553238,48.86435376592439,25.7,10.0,38.0,5.0,80.0,4.0,30.0,10,19,58,30210,6187,550,418250.0,7253.0,8979.0,642,52819.0,44.0,5.0,70.7,48.2
920250111,Léon Bourgeois,Colombes,92,H,2.242371733584998,48.91361629132432,28.9,10.0,41.0,5.0,80.0,12.0,50.0,14,38,117,32384,7339,1834,1394750.0,5430.0,6653.0,871,176137.0,147.0,5.0,73.2,51.0
920250113,Centre Ville-Église Saint-Pierre Saint-Paul,Colombes,92,H,2.249937776029162,48.9209979087639,33.9,10.0,52.0,7.0,95.0,15.0,50.0,20,36,101,41151,10239,2180,1657250.0,5430.0,6653.0,871,240680.0,201.0,5.0,72.5,53.2
930570109,Victor Hugo,Les Pavillons-sous-Bois,93,H,2.5145189468942086,48.90855872617845,28.1,10.0,27.0,4.0,80.0,12.0,70.0,5,7,27,21708,5315,1764,1340500.0,3727.0,6830.0,280,238355.0,199.0,8.0,45.0,36.6
751155807,Necker 7,Paris 15e Arrondissement,75,H,2.309452135813346,48.84329650703598,31.9,10.0,50.0,12.0,95.0,11.0,30.0,45,124,349,39943,16205,1620,1232000.0,9464.0,9978.0,2815,178922.0,149.0,5.0,95.5,63.7
955000501,Marcouville,Pontoise,95,H,2.0805942976597938,49.0502044324356,25.2,20.0,32.0,1.0,50.0,2.0,70.0,2,15,36,25578,1292,258,196000.0,3356.0,3790.0,380,24752.0,21.0,5.0,52.3,38.8
784980107,Fernand Lefebvre,Poissy,78,H,2.050577132046557,48.92455904929884,27.2,10.0,40.0,2.0,65.0,2.0,70.0,5,19,24,31600,2137,235,178500.0,3793.0,4315.0,417,22542.0,19.0,5.0,31.6,29.4
940460205,Alfort 5,Maisons-Alfort,94,H,2.435007772938748,48.81244768133022,30.5,10.0,27.0,11.0,95.0,28.0,50.0,11,26,80,21527,15487,4135,3144750.0,5666.0,6394.0,616,349481.0,291.0,5.0,74.0,52.2
751135121,Maison Blanche 21,Paris 13e Arrondissement,75,H,2.349460203114534,48.82887349510976,25.8,10.0,23.0,10.0,95.0,5.0,30.0,42,105,299,18686,13959,781,593250.0,8607.0,9126.0,1360,65929.0,55.0,5.0,74.6,50.2
930660402,Courtille Saussaie Floréal 02,Saint-Denis,93,H,2.378420764455853,48.94351782892358,30.0,10.0,23.0,8.0,95.0,12.0,70.0,4,15,60,18577,11022,1741,1323000.0,4205.0,6789.0,833,147027.0,123.0,5.0,38.1,34.0
785860801,Les Indes Nord,Sartrouville,78,H,2.202830104731123,48.94713076920509,25.3,10.0,43.0,1.0,50.0,1.0,70.0,4,10,20,34305,867,201,152250.0,4433.0,5085.0,633,30763.0,26.0,8.0,22.9,24.1
785860802,Les Indes Sud,Sartrouville,78,H,2.2020604512121382,48.94336852042269,28.2,20.0,46.0,1.0,50.0,3.0,70.0,3,7,24,36477,1935,396,301000.0,4433.0,5085.0,633,69942.0,58.0,8.0,23.4,25.8
785860901,Les Champs Thibaux,Sartrouville,78,H,2.1934303733280007,48.94123581267467,25.9,20.0,35.0,1.0,50.0,2.0,70.0,3,6,33,27834,1365,255,192500.0,4433.0,5085.0,633,38896.0,32.0,8.0,28.4,27.2
930480702,Paul Signac Murs à Pêches 2,Montreuil,93,H,2.44942813491552,48.86825262376093,28.8,10.0,26.0,9.0,95.0,13.0,50.0,15,40,131,20550,12078,1884,1433250.0,5956.0,7393.0,1112,159279.0,133.0,5.0,85.2,57.0
930700111,Secteur 11,Saint-Ouen-sur-Seine,93,H,2.3291780177072097,48.90605038033306,24.2,10.0,33.0,3.0,65.0,5.0,50.0,32,82,283,26489,3753,683,518000.0,6408.0,7906.0,645,65416.0,55.0,5.0,86.3,55.2
783580109,Napoléon,Maisons-Laffitte,78,H,2.152959948709381,48.95975424077652,35.5,60.0,14.0,3.0,65.0,40.0,50.0,0,4,25,11496,3711,6011,4572750.0,6040.0,7329.0,313,1673992.0,1395.0,14.0,30.7,33.1
930700115,Secteur 15,Saint-Ouen-sur-Seine,93,H,2.338501943496821,48.90241812447303,25.6,10.0,28.0,4.0,80.0,5.0,50.0,34,93,374,22364,5683,818,621250.0,6408.0,7906.0,645,69040.0,58.0,5.0,92.0,58.8
920070104,Quartier 4,Bagneux,92,H,2.32222067845415,48.80437627900137,31.3,10.0,38.0,8.0,95.0,16.0,50.0,17,49,147,30152,10420,2344,1783250.0,5267.0,5768.0,274,225199.0,188.0,5.0,53.9,42.6
913400102,Ferme de Place,Lisses,91,H,2.422941157542094,48.6073598703681,23.5,20.0,24.0,0.0,50.0,1.0,70.0,2,3,28,18878,573,214,162750.0,3104.0,3832.0,90,50643.0,42.0,14.0,19.8,21.6
751197505,Amérique 5,Paris 19e Arrondissement,75,H,2.393881282109252,48.87642853207885,27.8,10.0,35.0,8.0,95.0,4.0,30.0,47,147,478,27668,11120,567,430500.0,7845.0,8759.0,1465,54366.0,45.0,5.0,81.5,54.6
940680602,Les Mûriers 2,Saint-Maur-des-Fossés,94,H,2.4994292083713625,48.790770331636985,30.5,10.0,31.0,9.0,95.0,22.0,50.0,5,19,47,24346,12536,3259,2478000.0,6060.0,8040.0,1302,275384.0,229.0,5.0,44.0,37.2
751062202,Odéon 2,Paris 6e Arrondissement,75,H,2.3343572104046952,48.85011832996366,38.6,10.0,67.0,35.0,95.0,33.0,10.0,34,101,338,53566,48105,4906,3732750.0,14616.0,16020.0,768,542102.0,452.0,5.0,79.3,59.0
930490105,Renouillères,Neuilly-Plaisance,93,H,2.5098160028068066,48.86544794086016,29.0,10.0,19.0,9.0,95.0,6.0,70.0,4,8,39,15003,12029,866,658000.0,4375.0,5748.0,272,116999.0,97.0,8.0,16.1,22.6
930490109,Centre,Neuilly-Plaisance,93,H,2.5056337593547062,48.86421961972433,25.5,10.0,28.0,3.0,65.0,8.0,70.0,5,10,47,22245,4752,1235,938000.0,4375.0,5748.0,272,166786.0,139.0,8.0,41.5,33.5
930500101,Iris 1,Neuilly-sur-Marne,93,H,2.518670365891266,48.857226910926585,32.5,40.0,22.0,5.0,80.0,4.0,70.0,1,11,36,17445,6568,571,434000.0,3608.0,5387.0,266,48231.0,40.0,5.0,13.0,22.8
916570102,Le Lac-Briques Rouges,Vigneux-sur-Seine,91,H,2.433430490777677,48.705321869461095,23.7,10.0,33.0,1.0,50.0,5.0,70.0,10,21,40,26132,1889,719,546000.0,3228.0,3672.0,263,68952.0,57.0,5.0,48.6,36.2
920720102,Bruyères Postillons Jaurès Val Allard,Sèvres,92,H,2.21484558757826,48.815268222052886,37.6,20.0,55.0,7.0,95.0,27.0,50.0,2,19,81,44085,10022,3988,3032750.0,5706.0,6298.0,205,440442.0,367.0,5.0,33.9,35.8
773730402,Berchères Sud,Pontault-Combault,77,H,2.6184655081950035,48.789050016472096,24.1,10.0,33.0,1.0,50.0,11.0,70.0,5,22,31,25912,1236,1690,1284500.0,3940.0,5488.0,379,162214.0,135.0,5.0,69.3,46.7
751207902,Père Lachaise 2,Paris 20e Arrondissement,75,H,2.402522998859418,48.86086011554733,24.0,10.0,28.0,7.0,80.0,4.0,30.0,41,116,456,22614,8985,637,483000.0,8208.0,8752.0,1741,53676.0,45.0,5.0,61.4,42.7
950190103,Stade,Arnouville,95,H,2.423882225898896,48.987803194059936,25.2,10.0,42.0,1.0,50.0,2.0,70.0,8,21,30,33261,894,328,248500.0,3246.0,5340.0,114,31382.0,26.0,5.0,42.6,33.9
916570106,Gare-Parc du Château-Le Gros Buisson,Vigneux-sur-Seine,91,H,2.412174152021735,48.702142820870186,30.7,10.0,23.0,4.0,80.0,60.0,70.0,20,26,59,17932,5297,8951,6809250.0,3228.0,3672.0,263,756722.0,631.0,5.0,75.9,53.3
914320102,L'Avenir,Morangis,91,H,2.330481893102937,48.70112341668692,25.5,10.0,42.0,1.0,50.0,6.0,70.0,10,12,25,33340,1756,953,724500.0,3716.0,5329.0,166,91494.0,76.0,5.0,47.5,36.5
954880101,Le Clos Saint-Pierre,Pierrelaye,95,H,2.148774733433904,49.02706231497524,23.4,10.0,32.0,1.0,50.0,4.0,70.0,4,6,9,25391,786,663,504000.0,3612.0,5763.0,71,101837.0,85.0,8.0,41.6,32.5
952680104,Dame Blanche Nord 1,Garges-lès-Gonesse,95,H,2.395340005289251,48.97788990008142,23.3,10.0,23.0,1.0,50.0,1.0,90.0,4,6,21,18157,1616,126,94500.0,2454.0,2753.0,198,16803.0,14.0,8.0,37.1,30.2
952680106,Dame Blanche Ouest 1,Garges-lès-Gonesse,95,H,2.394117995516197,48.97469586711391,26.3,10.0,37.0,1.0,50.0,2.0,90.0,5,6,23,29257,1929,281,213500.0,2454.0,2753.0,198,43139.0,36.0,8.0,44.0,35.2
953060101,Les Bellevues-Les Buttes Blanches,Herblay-sur-Seine,95,H,2.124173224251854,49.020926921848506,26.3,40.0,25.0,0.0,40.0,3.0,70.0,1,9,32,19574,486,504,383250.0,3881.0,6393.0,309,68146.0,57.0,8.0,57.2,41.8
952880101,Glaisières,Groslay,95,H,2.3580322686665967,48.98307193402338,29.4,10.0,42.0,2.0,65.0,24.0,70.0,11,19,40,33479,2614,3562,2709000.0,3259.0,3789.0,97,342108.0,285.0,5.0,54.8,42.1
953710102,Le Bois Maillard,Marly-la-Ville,95,H,2.4997829453337244,49.09149755291781,28.9,20.0,45.0,1.0,50.0,12.0,70.0,3,6,7,35551,1432,1728,1314250.0,3375.0,4044.0,87,305387.0,254.0,8.0,36.7,32.8
920360401,Grésillons 1,Gennevilliers,92,H,2.296770696594005,48.916590044552095,35.6,10.0,47.0,17.0,95.0,5.0,70.0,14,38,121,37150,23639,780,593250.0,4858.0,8727.0,253,86157.0,72.0,5.0,54.2,44.9
920490103,Camille Pelletan,Montrouge,92,H,2.3095677587239,48.8173103193491,24.3,10.0,30.0,6.0,80.0,5.0,30.0,25,68,222,23582,8859,788,598500.0,7176.0,8138.0,590,66512.0,55.0,5.0,79.8,52.0
950180303,Les Abattoirs,Argenteuil,95,H,2.234825765004116,48.93189529294192,28.2,20.0,33.0,2.0,65.0,5.0,70.0,2,10,62,26122,2063,808,614250.0,3680.0,5828.0,1089,124114.0,103.0,8.0,50.1,39.2
954280203,Centre Montmorency Nord,Montmorency,95,H,2.317673402355061,48.99183763967979,23.6,20.0,22.0,1.0,50.0,5.0,70.0,3,4,36,17240,1500,753,572250.0,4394.0,5118.0,301,178066.0,148.0,14.0,39.0,31.3
771220402,Bois l'Évêque,Combs-la-Ville,77,H,2.5937551662354554,48.65449008120541,38.1,40.0,28.0,1.0,50.0,80.0,70.0,1,3,12,22319,1896,12014,9140250.0,3104.0,4589.0,254,2844153.0,2370.0,14.0,58.1,48.1
914770102,Les Résidences,Palaiseau,91,H,2.2406902233486234,48.72167178124773,26.4,10.0,47.0,1.0,50.0,4.0,70.0,6,21,37,37099,1273,639,484750.0,4127.0,5133.0,367,70400.0,59.0,5.0,40.3,33.3
920620301,Wallace 3,Puteaux,92,H,2.2337019862618264,48.88101511286322,25.4,10.0,35.0,6.0,80.0,6.0,30.0,24,50,108,27787,8384,888,675500.0,7061.0,8113.0,530,85306.0,71.0,5.0,81.5,53.4
940280103,République,Créteil,94,H,2.4642640316055457,48.78821386984485,24.7,10.0,25.0,3.0,65.0,6.0,70.0,8,19,74,19660,4053,879,668500.0,3934.0,6261.0,666,74291.0,62.0,5.0,59.4,42.0
940330107,Les Larris 2,Fontenay-sous-Bois,94,H,2.4789903088447423,48.856733757464895,27.8,10.0,35.0,7.0,80.0,8.0,50.0,12,21,72,27715,9211,1271,966000.0,6272.0,9684.0,606,121992.0,102.0,5.0,58.1,43.0
751114209,Saint-Ambroise 9,Paris 11e Arrondissement,75,H,2.369344647403832,48.86221448159797,33.1,10.0,22.0,46.0,95.0,32.0,30.0,54,225,656,17130,62878,4841,3682000.0,9754.0,10240.0,2196,409186.0,341.0,5.0,86.9,60.0
920120204,Centre Ville 1,Boulogne-Billancourt,92,H,2.2397226988040253,48.834567168431605,29.0,10.0,40.0,8.0,95.0,7.0,30.0,36,89,144,31550,11381,1081,822500.0,8267.0,9198.0,1514,103870.0,87.0,5.0,80.6,54.8
920490109,Piscine,Montrouge,92,H,2.322313772457873,48.814805169577056,35.5,10.0,74.0,7.0,95.0,4.0,30.0,28,63,213,58490,10066,674,512750.0,7176.0,8138.0,590,74466.0,62.0,5.0,85.3,60.4
751124622,Picpus 22,Paris 12e Arrondissement,75,H,2.390079975982168,48.84833543222488,28.6,10.0,39.0,8.0,95.0,3.0,30.0,52,167,394,30911,10843,520,395500.0,8863.0,9635.0,1445,49946.0,42.0,5.0,92.7,60.6
751010202,Les Halles 2,Paris 1er Arrondissement,75,H,2.343488568763364,48.86061630932863,26.9,10.0,35.0,13.0,95.0,8.0,10.0,38,131,438,27538,17285,1209,918750.0,12057.0,13010.0,337,116025.0,97.0,5.0,94.1,60.5
751114111,Folie Méricourt 11,Paris 11e Arrondissement,75,H,2.37750438950085,48.87060226470608,32.6,10.0,34.0,38.0,95.0,11.0,30.0,104,223,696,27379,52078,1666,1267000.0,9754.0,10240.0,2196,160004.0,133.0,5.0,77.8,55.2
771520302,Plaine du Lys 2,Dammarie-les-Lys,77,H,2.6357986360631456,48.52097444010132,22.1,10.0,35.0,0.0,40.0,1.0,70.0,5,9,14,28231,301,100,87500.0,3036.0,4721.0,287,17680.0,15.0,8.0,22.7,22.4
920780106,Jean Jaurès,Villeneuve-la-Garenne,92,H,2.32483542960296,48.92944839850262,32.8,10.0,44.0,5.0,80.0,26.0,70.0,9,22,102,35298,6677,3859,2934750.0,4178.0,4002.0,172,426210.0,355.0,5.0,61.5,47.2
751124509,Bel-Air 9,Paris 12e Arrondissement,75,H,2.4068919349510223,48.84163386130391,33.2,10.0,46.0,21.0,95.0,19.0,30.0,33,94,276,36638,29233,2894,2201500.0,8863.0,9635.0,1445,319721.0,266.0,5.0,80.9,57.0
955850123,Anne Frank,Sarcelles,95,H,2.3742565892669543,48.98212281860731,23.8,10.0,24.0,1.0,50.0,3.0,90.0,7,12,27,18988,1568,514,390250.0,2231.0,3465.0,326,43369.0,36.0,5.0,55.0,39.4
920040703,Nord III,Asnières-sur-Seine,92,H,2.278395927590695,48.93049907635076,41.4,10.0,83.0,14.0,95.0,17.0,50.0,6,21,84,66145,18832,2617,1989750.0,6334.0,6926.0,1143,288969.0,241.0,5.0,29.8,35.6
771520101,Château Gaillard,Dammarie-les-Lys,77,H,2.6075900792782587,48.51273467448055,23.0,10.0,25.0,1.0,50.0,14.0,70.0,4,7,16,19497,906,2125,1615250.0,3036.0,4721.0,287,287208.0,239.0,8.0,68.5,45.8
771520202,L'Abbaye du Lys,Dammarie-les-Lys,77,H,2.630621608055349,48.51751836947296,25.1,20.0,31.0,1.0,50.0,2.0,70.0,3,7,14,24849,1459,367,278250.0,3036.0,4721.0,287,49476.0,41.0,8.0,39.5,32.3
920320111,RER-Lombart,Fontenay-aux-Roses,92,H,2.2902962865454275,48.78489128589594,25.5,10.0,30.0,2.0,65.0,5.0,70.0,9,16,60,24183,2623,734,558250.0,4967.0,6743.0,225,62039.0,52.0,5.0,48.7,37.1
920330105,Mairie,Garches,92,H,2.1843981504124983,48.8402618791344,38.2,20.0,72.0,7.0,80.0,16.0,50.0,3,7,26,57465,8981,2335,1776250.0,6338.0,7854.0,202,412740.0,344.0,8.0,50.7,44.4
751156017,Javel 17,Paris 15e Arrondissement,75,H,2.285009901684999,48.84357064456365,29.1,10.0,40.0,10.0,95.0,4.0,30.0,35,106,291,31467,13983,671,509250.0,9464.0,9978.0,2815,64311.0,54.0,5.0,53.0,41.0
920260301,Quinet,Courbevoie,92,H,2.270677888676983,48.90619330928599,33.5,10.0,67.0,5.0,80.0,4.0,50.0,23,58,181,53303,6741,653,495250.0,6667.0,7231.0,1009,71924.0,60.0,5.0,77.7,55.6
920260302,Vigny,Courbevoie,92,H,2.2699469202526763,48.904271965241584,26.7,10.0,35.0,4.0,80.0,2.0,50.0,18,46,164,27513,5827,279,211750.0,6667.0,7231.0,1009,26741.0,22.0,5.0,78.0,52.4
751041301,Saint-Merri 1,Paris 4e Arrondissement,75,H,2.354842857412108,48.85914026999221,27.2,10.0,42.0,8.0,95.0,3.0,10.0,43,151,528,33759,10728,472,358750.0,12840.0,13884.0,497,45305.0,38.0,5.0,95.4,61.3
751010101,Saint-Germain l'Auxerrois 1,Paris 1er Arrondissement,75,H,2.345499717788646,48.85850680310371,29.3,10.0,46.0,14.0,95.0,8.0,10.0,35,127,426,36230,18664,1194,908250.0,12057.0,13010.0,337,131904.0,110.0,5.0,95.0,62.2
920260303,Bertalot,Courbevoie,92,H,2.2736415152954605,48.905504025322266,30.9,10.0,66.0,4.0,65.0,3.0,50.0,18,48,176,52145,4814,452,343000.0,6667.0,7231.0,1009,49813.0,42.0,5.0,51.9,41.4
920260304,Lalyre,Courbevoie,92,H,2.2758450162016914,48.90368177092607,24.4,10.0,35.0,2.0,65.0,3.0,50.0,20,61,193,27529,3326,488,371000.0,6667.0,7231.0,1009,46852.0,39.0,5.0,67.2,45.8
920260305,Fallet,Courbevoie,92,H,2.280183524782093,48.90227044466842,28.8,10.0,40.0,7.0,80.0,8.0,50.0,12,56,199,31761,8942,1242,945000.0,6667.0,7231.0,1009,119340.0,99.0,5.0,58.9,43.8
